index,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,variance,AUC,
2072,3,2,0,-3,-2,1,3,4,3,5,3,-3,-2,1,6.637755102,0.991964219,[0.990847190275-0.993081248371]
2265,3,2,0,-1,0,1,3,5,4,6,4,-4,-3,0,8.102040816,0.991964219,[0.990847190275-0.993081248371]
3447,3,2,0,-2,0,1,3,5,4,6,4,-4,-3,0,8.515306122,0.991964219,[0.990847190275-0.993081248371]
3450,3,2,0,-3,0,1,3,5,4,6,4,-4,-3,0,9.06122449,0.991964219,[0.990847190275-0.993081248371]
3453,3,2,0,-4,0,1,3,5,4,6,4,-4,-3,0,9.739795918,0.991964219,[0.990847190275-0.993081248371]
3474,3,2,0,-2,-1,1,3,5,4,6,4,-4,-3,0,8.775510204,0.991964219,[0.990847190275-0.993081248371]
3477,3,2,0,-3,-1,1,3,5,4,6,4,-4,-3,0,9.31122449,0.991964219,[0.990847190275-0.993081248371]
3480,3,2,0,-4,-1,1,3,5,4,6,4,-4,-3,0,9.979591837,0.991964219,[0.990847190275-0.993081248371]
3483,3,2,0,-3,-2,1,3,5,4,6,4,-4,-3,0,9.693877551,0.991964219,[0.990847190275-0.993081248371]
3488,3,2,0,-4,-2,1,3,5,4,6,4,-4,-3,0,10.35204082,0.991964219,[0.990847190275-0.993081248371]
3489,3,2,0,-4,-3,1,3,5,4,6,4,-4,-3,0,10.85714286,0.991964219,[0.990847190275-0.993081248371]
2409,3,1,0,-1,0,3,4,5,4,6,3,-3,-2,0,6.943877551,0.991947196,[0.990817744827-0.993076647374]
4712,3,1,0,-2,0,3,4,5,4,6,3,-3,-2,0,7.387755102,0.991947196,[0.990817744827-0.993076647374]
4714,3,1,0,-3,0,3,4,5,4,6,3,-3,-2,0,7.964285714,0.991947196,[0.990817744827-0.993076647374]
4732,3,1,0,-2,-1,3,4,5,4,6,3,-3,-2,0,7.678571429,0.991947196,[0.990817744827-0.993076647374]
4734,3,1,0,-3,-1,3,4,5,4,6,3,-3,-2,0,8.244897959,0.991947196,[0.990817744827-0.993076647374]
4736,3,1,0,-3,-2,3,4,5,4,6,3,-3,-2,0,8.658163265,0.991947196,[0.990817744827-0.993076647374]
2349,2,1,0,-1,0,3,4,6,4,7,4,-4,-3,0,9.658163265,0.991914335,[0.990747530391-0.993081140088]
4053,2,1,0,-2,0,3,4,6,4,7,4,-4,-3,0,10.10204082,0.991914335,[0.990747530391-0.993081140088]
4062,2,1,0,-3,0,3,4,6,4,7,4,-4,-3,0,10.67857143,0.991914335,[0.990747530391-0.993081140088]
4065,2,1,0,-4,0,3,4,6,4,7,4,-4,-3,0,11.3877551,0.991914335,[0.990747530391-0.993081140088]
4268,2,1,0,-2,-1,3,4,6,4,7,4,-4,-3,0,10.39285714,0.991914335,[0.990747530391-0.993081140088]
4277,2,1,0,-3,-1,3,4,6,4,7,4,-4,-3,0,10.95918367,0.991914335,[0.990747530391-0.993081140088]
4280,2,1,0,-4,-1,3,4,6,4,7,4,-4,-3,0,11.65816327,0.991914335,[0.990747530391-0.993081140088]
4292,2,1,0,-3,-2,3,4,6,4,7,4,-4,-3,0,11.37244898,0.991914335,[0.990747530391-0.993081140088]
4295,2,1,0,-4,-2,3,4,6,4,7,4,-4,-3,0,12.06122449,0.991914335,[0.990747530391-0.993081140088]
4298,2,1,0,-4,-3,3,4,6,4,7,4,-4,-3,0,12.59693878,0.991914335,[0.990747530391-0.993081140088]
2348,2,1,0,-1,0,3,4,5,4,7,4,-4,-3,0,9.102040816,0.991913196,[0.990746386185-0.993080005610]
4035,2,1,0,-2,0,3,4,5,4,7,4,-4,-3,0,9.535714286,0.991913196,[0.990746386185-0.993080005610]
4044,2,1,0,-3,0,3,4,5,4,7,4,-4,-3,0,10.10204082,0.991913196,[0.990746386185-0.993080005610]
4047,2,1,0,-4,0,3,4,5,4,7,4,-4,-3,0,10.80102041,0.991913196,[0.990746386185-0.993080005610]
4232,2,1,0,-2,-1,3,4,5,4,7,4,-4,-3,0,9.816326531,0.991913196,[0.990746386185-0.993080005610]
4241,2,1,0,-3,-1,3,4,5,4,7,4,-4,-3,0,10.37244898,0.991913196,[0.990746386185-0.993080005610]
4244,2,1,0,-4,-1,3,4,5,4,7,4,-4,-3,0,11.06122449,0.991913196,[0.990746386185-0.993080005610]
4256,2,1,0,-3,-2,3,4,5,4,7,4,-4,-3,0,10.7755102,0.991913196,[0.990746386185-0.993080005610]
4259,2,1,0,-4,-2,3,4,5,4,7,4,-4,-3,0,11.45408163,0.991913196,[0.990746386185-0.993080005610]
4262,2,1,0,-4,-3,3,4,5,4,7,4,-4,-3,0,11.97959184,0.991913196,[0.990746386185-0.993080005610]
2403,3,1,0,-1,0,2,4,5,4,6,3,-3,-1,0,6.37244898,0.991820494,[0.990683589342-0.992957398680]
4703,3,1,0,-2,0,2,4,5,4,6,3,-3,-1,0,6.816326531,0.991820494,[0.990683589342-0.992957398680]
4705,3,1,0,-3,0,2,4,5,4,6,3,-3,-1,0,7.392857143,0.991820494,[0.990683589342-0.992957398680]
4719,3,1,0,-2,-1,2,4,5,4,6,3,-3,-1,0,7.107142857,0.991820494,[0.990683589342-0.992957398680]
4721,3,1,0,-3,-1,2,4,5,4,6,3,-3,-1,0,7.673469388,0.991820494,[0.990683589342-0.992957398680]
4723,3,1,0,-3,-2,2,4,5,4,6,3,-3,-1,0,8.086734694,0.991820494,[0.990683589342-0.992957398680]
2405,3,1,0,-1,0,2,4,5,4,6,3,-3,-2,0,6.816326531,0.991776608,[0.990638252867-0.992914962545]
4711,3,1,0,-2,0,2,4,5,4,6,3,-3,-2,0,7.25,0.991776608,[0.990638252867-0.992914962545]
4713,3,1,0,-3,0,2,4,5,4,6,3,-3,-2,0,7.816326531,0.991776608,[0.990638252867-0.992914962545]
4731,3,1,0,-2,-1,2,4,5,4,6,3,-3,-2,0,7.530612245,0.991776608,[0.990638252867-0.992914962545]
4733,3,1,0,-3,-1,2,4,5,4,6,3,-3,-2,0,8.086734694,0.991776608,[0.990638252867-0.992914962545]
4735,3,1,0,-3,-2,2,4,5,4,6,3,-3,-2,0,8.489795918,0.991776608,[0.990638252867-0.992914962545]
2339,2,1,0,-1,0,2,4,6,4,7,4,-4,-1,0,8.489795918,0.991725737,[0.990556793673-0.992894680878]
4048,2,1,0,-2,0,2,4,6,4,7,4,-4,-1,0,8.943877551,0.991725737,[0.990556793673-0.992894680878]
4054,2,1,0,-3,0,2,4,6,4,7,4,-4,-1,0,9.530612245,0.991725737,[0.990556793673-0.992894680878]
4057,2,1,0,-4,0,2,4,6,4,7,4,-4,-1,0,10.25,0.991725737,[0.990556793673-0.992894680878]
4263,2,1,0,-2,-1,2,4,6,4,7,4,-4,-1,0,9.244897959,0.991725737,[0.990556793673-0.992894680878]
4269,2,1,0,-3,-1,2,4,6,4,7,4,-4,-1,0,9.821428571,0.991725737,[0.990556793673-0.992894680878]
4272,2,1,0,-4,-1,2,4,6,4,7,4,-4,-1,0,10.53061224,0.991725737,[0.990556793673-0.992894680878]
4281,2,1,0,-3,-2,2,4,6,4,7,4,-4,-1,0,10.24489796,0.991725737,[0.990556793673-0.992894680878]
4284,2,1,0,-4,-2,2,4,6,4,7,4,-4,-1,0,10.94387755,0.991725737,[0.990556793673-0.992894680878]
4287,2,1,0,-4,-3,2,4,6,4,7,4,-4,-1,0,11.48979592,0.991725737,[0.990556793673-0.992894680878]
2338,2,1,0,-1,0,2,4,5,4,7,4,-4,-1,0,7.943877551,0.991724598,[0.990555649541-0.992893546327]
4030,2,1,0,-2,0,2,4,5,4,7,4,-4,-1,0,8.387755102,0.991724598,[0.990555649541-0.992893546327]
4036,2,1,0,-3,0,2,4,5,4,7,4,-4,-1,0,8.964285714,0.991724598,[0.990555649541-0.992893546327]
4039,2,1,0,-4,0,2,4,5,4,7,4,-4,-1,0,9.673469388,0.991724598,[0.990555649541-0.992893546327]
4227,2,1,0,-2,-1,2,4,5,4,7,4,-4,-1,0,8.678571429,0.991724598,[0.990555649541-0.992893546327]
4233,2,1,0,-3,-1,2,4,5,4,7,4,-4,-1,0,9.244897959,0.991724598,[0.990555649541-0.992893546327]
4236,2,1,0,-4,-1,2,4,5,4,7,4,-4,-1,0,9.943877551,0.991724598,[0.990555649541-0.992893546327]
4245,2,1,0,-3,-2,2,4,5,4,7,4,-4,-1,0,9.658163265,0.991724598,[0.990555649541-0.992893546327]
4248,2,1,0,-4,-2,2,4,5,4,7,4,-4,-1,0,10.34693878,0.991724598,[0.990555649541-0.992893546327]
4251,2,1,0,-4,-3,2,4,5,4,7,4,-4,-1,0,10.88265306,0.991724598,[0.990555649541-0.992893546327]
2223,2,1,0,-1,0,1,5,6,5,7,3,-3,-1,0,8.31122449,0.99171962,[0.990531945753-0.992907293172]
2859,2,1,0,-2,0,1,5,6,5,7,3,-3,-1,0,8.775510204,0.99171962,[0.990531945753-0.992907293172]
2861,2,1,0,-3,0,1,5,6,5,7,3,-3,-1,0,9.37244898,0.99171962,[0.990531945753-0.992907293172]
2887,2,1,0,-2,-1,1,5,6,5,7,3,-3,-1,0,9.086734694,0.99171962,[0.990531945753-0.992907293172]
2889,2,1,0,-3,-1,1,5,6,5,7,3,-3,-1,0,9.673469388,0.99171962,[0.990531945753-0.992907293172]
2891,2,1,0,-3,-2,1,5,6,5,7,3,-3,-1,0,10.10714286,0.99171962,[0.990531945753-0.992907293172]
2224,2,1,0,-1,0,1,5,6,5,7,3,-3,-2,0,8.775510204,0.991708359,[0.990520622559-0.992896095180]
2860,2,1,0,-2,0,1,5,6,5,7,3,-3,-2,0,9.229591837,0.991708359,[0.990520622559-0.992896095180]
2862,2,1,0,-3,0,1,5,6,5,7,3,-3,-2,0,9.816326531,0.991708359,[0.990520622559-0.992896095180]
2888,2,1,0,-2,-1,1,5,6,5,7,3,-3,-2,0,9.530612245,0.991708359,[0.990520622559-0.992896095180]
2890,2,1,0,-3,-1,1,5,6,5,7,3,-3,-2,0,10.10714286,0.991708359,[0.990520622559-0.992896095180]
2892,2,1,0,-3,-2,1,5,6,5,7,3,-3,-2,0,10.53061224,0.991708359,[0.990520622559-0.992896095180]
187,3,2,0,-1,0,1,3,4,3,5,2,-2,0,1,3.678571429,0.991702871,[0.990608502047-0.992797239443]
191,3,2,0,-2,0,1,3,4,3,5,2,-2,0,1,4.102040816,0.991702871,[0.990608502047-0.992797239443]
193,3,2,0,-2,-1,1,3,4,3,5,2,-2,0,1,4.37244898,0.991702871,[0.990608502047-0.992797239443]
2257,3,2,0,-1,0,1,3,5,4,6,3,-3,-1,0,6.102040816,0.991702871,[0.990608502047-0.992797239443]
3408,3,2,0,-2,0,1,3,5,4,6,3,-3,-1,0,6.535714286,0.991702871,[0.990608502047-0.992797239443]
3410,3,2,0,-3,0,1,3,5,4,6,3,-3,-1,0,7.102040816,0.991702871,[0.990608502047-0.992797239443]
3418,3,2,0,-2,-1,1,3,5,4,6,3,-3,-1,0,6.816326531,0.991702871,[0.990608502047-0.992797239443]
3420,3,2,0,-3,-1,1,3,5,4,6,3,-3,-1,0,7.37244898,0.991702871,[0.990608502047-0.992797239443]
3422,3,2,0,-3,-2,1,3,5,4,6,3,-3,-1,0,7.775510204,0.991702871,[0.990608502047-0.992797239443]
2341,2,1,0,-1,0,2,4,6,4,7,4,-4,-2,0,8.943877551,0.991674465,[0.990504103086-0.992844827751]
4049,2,1,0,-2,0,2,4,6,4,7,4,-4,-2,0,9.387755102,0.991674465,[0.990504103086-0.992844827751]
4055,2,1,0,-3,0,2,4,6,4,7,4,-4,-2,0,9.964285714,0.991674465,[0.990504103086-0.992844827751]
4058,2,1,0,-4,0,2,4,6,4,7,4,-4,-2,0,10.67346939,0.991674465,[0.990504103086-0.992844827751]
4264,2,1,0,-2,-1,2,4,6,4,7,4,-4,-2,0,9.678571429,0.991674465,[0.990504103086-0.992844827751]
4270,2,1,0,-3,-1,2,4,6,4,7,4,-4,-2,0,10.24489796,0.991674465,[0.990504103086-0.992844827751]
4273,2,1,0,-4,-1,2,4,6,4,7,4,-4,-2,0,10.94387755,0.991674465,[0.990504103086-0.992844827751]
4282,2,1,0,-3,-2,2,4,6,4,7,4,-4,-2,0,10.65816327,0.991674465,[0.990504103086-0.992844827751]
4285,2,1,0,-4,-2,2,4,6,4,7,4,-4,-2,0,11.34693878,0.991674465,[0.990504103086-0.992844827751]
4288,2,1,0,-4,-3,2,4,6,4,7,4,-4,-2,0,11.88265306,0.991674465,[0.990504103086-0.992844827751]
2340,2,1,0,-1,0,2,4,5,4,7,4,-4,-2,0,8.387755102,0.991673326,[0.990502958976-0.992843693177]
4031,2,1,0,-2,0,2,4,5,4,7,4,-4,-2,0,8.821428571,0.991673326,[0.990502958976-0.992843693177]
4037,2,1,0,-3,0,2,4,5,4,7,4,-4,-2,0,9.387755102,0.991673326,[0.990502958976-0.992843693177]
4040,2,1,0,-4,0,2,4,5,4,7,4,-4,-2,0,10.08673469,0.991673326,[0.990502958976-0.992843693177]
4228,2,1,0,-2,-1,2,4,5,4,7,4,-4,-2,0,9.102040816,0.991673326,[0.990502958976-0.992843693177]
4234,2,1,0,-3,-1,2,4,5,4,7,4,-4,-2,0,9.658163265,0.991673326,[0.990502958976-0.992843693177]
4237,2,1,0,-4,-1,2,4,5,4,7,4,-4,-2,0,10.34693878,0.991673326,[0.990502958976-0.992843693177]
4246,2,1,0,-3,-2,2,4,5,4,7,4,-4,-2,0,10.06122449,0.991673326,[0.990502958976-0.992843693177]
4249,2,1,0,-4,-2,2,4,5,4,7,4,-4,-2,0,10.73979592,0.991673326,[0.990502958976-0.992843693177]
4252,2,1,0,-4,-3,2,4,5,4,7,4,-4,-2,0,11.26530612,0.991673326,[0.990502958976-0.992843693177]
427,3,2,0,-1,0,1,3,4,3,5,2,-2,-1,1,3.959183673,0.99165957,[0.990563707102-0.992755432604]
434,3,2,0,-2,0,1,3,4,3,5,2,-2,-1,1,4.37244898,0.99165957,[0.990563707102-0.992755432604]
439,3,2,0,-2,-1,1,3,4,3,5,2,-2,-1,1,4.632653061,0.99165957,[0.990563707102-0.992755432604]
2259,3,2,0,-1,0,1,3,5,4,6,3,-3,-2,0,6.535714286,0.99165957,[0.990563707102-0.992755432604]
3409,3,2,0,-2,0,1,3,5,4,6,3,-3,-2,0,6.959183673,0.99165957,[0.990563707102-0.992755432604]
3411,3,2,0,-3,0,1,3,5,4,6,3,-3,-2,0,7.515306122,0.99165957,[0.990563707102-0.992755432604]
3419,3,2,0,-2,-1,1,3,5,4,6,3,-3,-2,0,7.229591837,0.99165957,[0.990563707102-0.992755432604]
3421,3,2,0,-3,-1,1,3,5,4,6,3,-3,-2,0,7.775510204,0.99165957,[0.990563707102-0.992755432604]
3423,3,2,0,-3,-2,1,3,5,4,6,3,-3,-2,0,8.168367347,0.99165957,[0.990563707102-0.992755432604]
82,2,1,0,-1,0,1,4,5,4,6,2,-2,0,1,5.086734694,0.991654008,[0.990465863793-0.992842152080]
83,2,1,0,-2,0,1,4,5,4,6,2,-2,0,1,5.530612245,0.991654008,[0.990465863793-0.992842152080]
84,2,1,0,-2,-1,1,4,5,4,6,2,-2,0,1,5.821428571,0.991654008,[0.990465863793-0.992842152080]
2221,2,1,0,-1,0,1,4,6,5,7,3,-3,-1,0,7.918367347,0.991654008,[0.990465863793-0.992842152080]
2855,2,1,0,-2,0,1,4,6,5,7,3,-3,-1,0,8.37244898,0.991654008,[0.990465863793-0.992842152080]
2857,2,1,0,-3,0,1,4,6,5,7,3,-3,-1,0,8.959183673,0.991654008,[0.990465863793-0.992842152080]
2881,2,1,0,-2,-1,1,4,6,5,7,3,-3,-1,0,8.673469388,0.991654008,[0.990465863793-0.992842152080]
2883,2,1,0,-3,-1,1,4,6,5,7,3,-3,-1,0,9.25,0.991654008,[0.990465863793-0.992842152080]
2885,2,1,0,-3,-2,1,4,6,5,7,3,-3,-1,0,9.673469388,0.991654008,[0.990465863793-0.992842152080]
569,2,1,0,-1,0,1,4,5,4,6,2,-2,-1,1,5.387755102,0.991643692,[0.990455480829-0.992831902921]
584,2,1,0,-2,0,1,4,5,4,6,2,-2,-1,1,5.821428571,0.991643692,[0.990455480829-0.992831902921]
593,2,1,0,-2,-1,1,4,5,4,6,2,-2,-1,1,6.102040816,0.991643692,[0.990455480829-0.992831902921]
2222,2,1,0,-1,0,1,4,6,5,7,3,-3,-2,0,8.37244898,0.991643692,[0.990455480829-0.992831902921]
2856,2,1,0,-2,0,1,4,6,5,7,3,-3,-2,0,8.816326531,0.991643692,[0.990455480829-0.992831902921]
2858,2,1,0,-3,0,1,4,6,5,7,3,-3,-2,0,9.392857143,0.991643692,[0.990455480829-0.992831902921]
2882,2,1,0,-2,-1,1,4,6,5,7,3,-3,-2,0,9.107142857,0.991643692,[0.990455480829-0.992831902921]
2884,2,1,0,-3,-1,1,4,6,5,7,3,-3,-2,0,9.673469388,0.991643692,[0.990455480829-0.992831902921]
2886,2,1,0,-3,-2,1,4,6,5,7,3,-3,-2,0,10.08673469,0.991643692,[0.990455480829-0.992831902921]
2343,2,1,0,-1,0,2,4,6,4,7,4,-4,-3,0,9.530612245,0.991588157,[0.990412136600-0.992764177067]
4050,2,1,0,-2,0,2,4,6,4,7,4,-4,-3,0,9.964285714,0.991588157,[0.990412136600-0.992764177067]
4056,2,1,0,-3,0,2,4,6,4,7,4,-4,-3,0,10.53061224,0.991588157,[0.990412136600-0.992764177067]
4059,2,1,0,-4,0,2,4,6,4,7,4,-4,-3,0,11.22959184,0.991588157,[0.990412136600-0.992764177067]
4265,2,1,0,-2,-1,2,4,6,4,7,4,-4,-3,0,10.24489796,0.991588157,[0.990412136600-0.992764177067]
4271,2,1,0,-3,-1,2,4,6,4,7,4,-4,-3,0,10.80102041,0.991588157,[0.990412136600-0.992764177067]
4274,2,1,0,-4,-1,2,4,6,4,7,4,-4,-3,0,11.48979592,0.991588157,[0.990412136600-0.992764177067]
4283,2,1,0,-3,-2,2,4,6,4,7,4,-4,-3,0,11.20408163,0.991588157,[0.990412136600-0.992764177067]
4286,2,1,0,-4,-2,2,4,6,4,7,4,-4,-3,0,11.88265306,0.991588157,[0.990412136600-0.992764177067]
4289,2,1,0,-4,-3,2,4,6,4,7,4,-4,-3,0,12.40816327,0.991588157,[0.990412136600-0.992764177067]
2342,2,1,0,-1,0,2,4,5,4,7,4,-4,-3,0,8.964285714,0.991587018,[0.990410992554-0.992763042429]
4032,2,1,0,-2,0,2,4,5,4,7,4,-4,-3,0,9.387755102,0.991587018,[0.990410992554-0.992763042429]
4038,2,1,0,-3,0,2,4,5,4,7,4,-4,-3,0,9.943877551,0.991587018,[0.990410992554-0.992763042429]
4041,2,1,0,-4,0,2,4,5,4,7,4,-4,-3,0,10.63265306,0.991587018,[0.990410992554-0.992763042429]
4229,2,1,0,-2,-1,2,4,5,4,7,4,-4,-3,0,9.658163265,0.991587018,[0.990410992554-0.992763042429]
4235,2,1,0,-3,-1,2,4,5,4,7,4,-4,-3,0,10.20408163,0.991587018,[0.990410992554-0.992763042429]
4238,2,1,0,-4,-1,2,4,5,4,7,4,-4,-3,0,10.88265306,0.991587018,[0.990410992554-0.992763042429]
4247,2,1,0,-3,-2,2,4,5,4,7,4,-4,-3,0,10.59693878,0.991587018,[0.990410992554-0.992763042429]
4250,2,1,0,-4,-2,2,4,5,4,7,4,-4,-3,0,11.26530612,0.991587018,[0.990410992554-0.992763042429]
4253,2,1,0,-4,-3,2,4,5,4,7,4,-4,-3,0,11.78061224,0.991587018,[0.990410992554-0.992763042429]
2319,2,1,0,-1,0,3,4,6,4,7,3,-3,-1,0,7.596938776,0.991543394,[0.990398758401-0.992688030353]
3920,2,1,0,-2,0,3,4,6,4,7,3,-3,-1,0,8.06122449,0.991543394,[0.990398758401-0.992688030353]
3924,2,1,0,-3,0,3,4,6,4,7,3,-3,-1,0,8.658163265,0.991543394,[0.990398758401-0.992688030353]
3972,2,1,0,-2,-1,3,4,6,4,7,3,-3,-1,0,8.37244898,0.991543394,[0.990398758401-0.992688030353]
3976,2,1,0,-3,-1,3,4,6,4,7,3,-3,-1,0,8.959183673,0.991543394,[0.990398758401-0.992688030353]
3980,2,1,0,-3,-2,3,4,6,4,7,3,-3,-1,0,9.392857143,0.991543394,[0.990398758401-0.992688030353]
2318,2,1,0,-1,0,3,4,5,4,7,3,-3,-1,0,7.06122449,0.991542255,[0.990397614128-0.992686895942]
3912,2,1,0,-2,0,3,4,5,4,7,3,-3,-1,0,7.515306122,0.991542255,[0.990397614128-0.992686895942]
3916,2,1,0,-3,0,3,4,5,4,7,3,-3,-1,0,8.102040816,0.991542255,[0.990397614128-0.992686895942]
3960,2,1,0,-2,-1,3,4,5,4,7,3,-3,-1,0,7.816326531,0.991542255,[0.990397614128-0.992686895942]
3964,2,1,0,-3,-1,3,4,5,4,7,3,-3,-1,0,8.392857143,0.991542255,[0.990397614128-0.992686895942]
3968,2,1,0,-3,-2,3,4,5,4,7,3,-3,-1,0,8.816326531,0.991542255,[0.990397614128-0.992686895942]
2270,3,1,0,-1,0,1,4,5,4,6,4,-4,-1,0,7.387755102,0.991513502,[0.990318808313-0.992708195497]
3558,3,1,0,-2,0,1,4,5,4,6,4,-4,-1,0,7.821428571,0.991513502,[0.990318808313-0.992708195497]
3561,3,1,0,-3,0,1,4,5,4,6,4,-4,-1,0,8.387755102,0.991513502,[0.990318808313-0.992708195497]
3564,3,1,0,-4,0,1,4,5,4,6,4,-4,-1,0,9.086734694,0.991513502,[0.990318808313-0.992708195497]
3576,3,1,0,-2,-1,1,4,5,4,6,4,-4,-1,0,8.102040816,0.991513502,[0.990318808313-0.992708195497]
3579,3,1,0,-3,-1,1,4,5,4,6,4,-4,-1,0,8.658163265,0.991513502,[0.990318808313-0.992708195497]
3582,3,1,0,-4,-1,1,4,5,4,6,4,-4,-1,0,9.346938776,0.991513502,[0.990318808313-0.992708195497]
3585,3,1,0,-3,-2,1,4,5,4,6,4,-4,-1,0,9.06122449,0.991513502,[0.990318808313-0.992708195497]
3588,3,1,0,-4,-2,1,4,5,4,6,4,-4,-1,0,9.739795918,0.991513502,[0.990318808313-0.992708195497]
3589,3,1,0,-4,-3,1,4,5,4,6,4,-4,-1,0,10.26530612,0.991513502,[0.990318808313-0.992708195497]
2321,2,1,0,-1,0,3,4,6,4,7,3,-3,-2,0,8.06122449,0.991491312,[0.990345115241-0.992637508352]
3921,2,1,0,-2,0,3,4,6,4,7,3,-3,-2,0,8.515306122,0.991491312,[0.990345115241-0.992637508352]
3925,2,1,0,-3,0,3,4,6,4,7,3,-3,-2,0,9.102040816,0.991491312,[0.990345115241-0.992637508352]
3973,2,1,0,-2,-1,3,4,6,4,7,3,-3,-2,0,8.816326531,0.991491312,[0.990345115241-0.992637508352]
3977,2,1,0,-3,-1,3,4,6,4,7,3,-3,-2,0,9.392857143,0.991491312,[0.990345115241-0.992637508352]
3981,2,1,0,-3,-2,3,4,6,4,7,3,-3,-2,0,9.816326531,0.991491312,[0.990345115241-0.992637508352]
2320,2,1,0,-1,0,3,4,5,4,7,3,-3,-2,0,7.515306122,0.991490173,[0.990343970993-0.992636373916]
3913,2,1,0,-2,0,3,4,5,4,7,3,-3,-2,0,7.959183673,0.991490173,[0.990343970993-0.992636373916]
3917,2,1,0,-3,0,3,4,5,4,7,3,-3,-2,0,8.535714286,0.991490173,[0.990343970993-0.992636373916]
3961,2,1,0,-2,-1,3,4,5,4,7,3,-3,-2,0,8.25,0.991490173,[0.990343970993-0.992636373916]
3965,2,1,0,-3,-1,3,4,5,4,7,3,-3,-2,0,8.816326531,0.991490173,[0.990343970993-0.992636373916]
3969,2,1,0,-3,-2,3,4,5,4,7,3,-3,-2,0,9.229591837,0.991490173,[0.990343970993-0.992636373916]
2272,3,1,0,-1,0,1,4,5,4,6,4,-4,-2,0,7.821428571,0.99147192,[0.990275976684-0.992667863045]
3559,3,1,0,-2,0,1,4,5,4,6,4,-4,-2,0,8.244897959,0.99147192,[0.990275976684-0.992667863045]
3562,3,1,0,-3,0,1,4,5,4,6,4,-4,-2,0,8.801020408,0.99147192,[0.990275976684-0.992667863045]
3565,3,1,0,-4,0,1,4,5,4,6,4,-4,-2,0,9.489795918,0.99147192,[0.990275976684-0.992667863045]
3577,3,1,0,-2,-1,1,4,5,4,6,4,-4,-2,0,8.515306122,0.99147192,[0.990275976684-0.992667863045]
3580,3,1,0,-3,-1,1,4,5,4,6,4,-4,-2,0,9.06122449,0.99147192,[0.990275976684-0.992667863045]
3583,3,1,0,-4,-1,1,4,5,4,6,4,-4,-2,0,9.739795918,0.99147192,[0.990275976684-0.992667863045]
3586,3,1,0,-3,-2,1,4,5,4,6,4,-4,-2,0,9.454081633,0.99147192,[0.990275976684-0.992667863045]
3590,3,1,0,-4,-2,1,4,5,4,6,4,-4,-2,0,10.12244898,0.99147192,[0.990275976684-0.992667863045]
3591,3,1,0,-4,-3,1,4,5,4,6,4,-4,-2,0,10.6377551,0.99147192,[0.990275976684-0.992667863045]
2274,3,1,0,-1,0,1,4,5,4,6,4,-4,-3,0,8.387755102,0.991393504,[0.990192308033-0.992594700018]
3560,3,1,0,-2,0,1,4,5,4,6,4,-4,-3,0,8.801020408,0.991393504,[0.990192308033-0.992594700018]
3563,3,1,0,-3,0,1,4,5,4,6,4,-4,-3,0,9.346938776,0.991393504,[0.990192308033-0.992594700018]
3566,3,1,0,-4,0,1,4,5,4,6,4,-4,-3,0,10.0255102,0.991393504,[0.990192308033-0.992594700018]
3578,3,1,0,-2,-1,1,4,5,4,6,4,-4,-3,0,9.06122449,0.991393504,[0.990192308033-0.992594700018]
3581,3,1,0,-3,-1,1,4,5,4,6,4,-4,-3,0,9.596938776,0.991393504,[0.990192308033-0.992594700018]
3584,3,1,0,-4,-1,1,4,5,4,6,4,-4,-3,0,10.26530612,0.991393504,[0.990192308033-0.992594700018]
3587,3,1,0,-3,-2,1,4,5,4,6,4,-4,-3,0,9.979591837,0.991393504,[0.990192308033-0.992594700018]
3592,3,1,0,-4,-2,1,4,5,4,6,4,-4,-3,0,10.6377551,0.991393504,[0.990192308033-0.992594700018]
3593,3,1,0,-4,-3,1,4,5,4,6,4,-4,-3,0,11.14285714,0.991393504,[0.990192308033-0.992594700018]
3630,3,2,0,-2,-1,0,4,5,4,6,4,-4,-1,0,8.244897959,0.991352739,[0.990053063110-0.992652414115]
3633,3,2,0,-3,-1,0,4,5,4,6,4,-4,-1,0,8.801020408,0.991352739,[0.990053063110-0.992652414115]
3636,3,2,0,-4,-1,0,4,5,4,6,4,-4,-1,0,9.489795918,0.991352739,[0.990053063110-0.992652414115]
3639,3,2,0,-3,-2,0,4,5,4,6,4,-4,-1,0,9.204081633,0.991352739,[0.990053063110-0.992652414115]
3642,3,2,0,-4,-2,0,4,5,4,6,4,-4,-1,0,9.882653061,0.991352739,[0.990053063110-0.992652414115]
3643,3,2,0,-4,-3,0,4,5,4,6,4,-4,-1,0,10.40816327,0.991352739,[0.990053063110-0.992652414115]
2315,2,1,0,-1,0,2,4,6,4,7,3,-3,-1,0,7.489795918,0.991340525,[0.990188103329-0.992492946919]
3918,2,1,0,-2,0,2,4,6,4,7,3,-3,-1,0,7.943877551,0.991340525,[0.990188103329-0.992492946919]
3922,2,1,0,-3,0,2,4,6,4,7,3,-3,-1,0,8.530612245,0.991340525,[0.990188103329-0.992492946919]
3970,2,1,0,-2,-1,2,4,6,4,7,3,-3,-1,0,8.244897959,0.991340525,[0.990188103329-0.992492946919]
3974,2,1,0,-3,-1,2,4,6,4,7,3,-3,-1,0,8.821428571,0.991340525,[0.990188103329-0.992492946919]
3978,2,1,0,-3,-2,2,4,6,4,7,3,-3,-1,0,9.244897959,0.991340525,[0.990188103329-0.992492946919]
